name	Known	Thes_exp	Gencode_annot_all_sRNA	Gencode_annot_all_miRNA	fRNAdb_aligned	noncode_aligned	Fantom_aligned	UTR5	UTR3	Intronic	Exonic	Intergenic	ATACpeak	ATACsummit	ATACannot	Expr_avg	Expr_Stdev
MIMAT0004776	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	136.235294117647	62.9151506115227
MIMAT0004777	1	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0
MIMAT0004777_1	1	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0
MIMAT0004778	1	0	0	1	1	0	0	1	0	0	1	0	0	0	0	1	1.6583123951777
MIMAT0004779	1	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0
MIMAT0004779_1	1	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0
MIMAT0004780	1	0	0	1	1	0	0	0	1	1	1	0	0	0	1	102.941176470588	55.0153053570496
MIMAT0004784	1	0	0	1	1	0	0	0	1	1	1	0	0	0	0	2.76470588235294	4.68414095332199
MIMAT0004785	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	0.176470588235294	0.528594139870924
MIMAT0004792	1	1	1	1	1	1	0	0	1	0	1	0	0	0	1	58.2352941176471	32.0926966219822
MIMAT0004793	1	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0.0588235294117647	0.242535625036333
MIMAT0004794	1	1	0	1	1	0	0	0	1	0	1	0	0	0	0	157.764705882353	144.091346639799
MIMAT0004795	1	0	0	1	1	1	0	0	1	1	1	0	1	0	1	2.35294117647059	2.37015760210656
MIMAT0004796	1	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0.0588235294117647	0.242535625036333
MIMAT0004797	1	1	0	1	1	0	0	1	0	1	1	0	0	0	0	205.470588235294	216.777281341663
MIMAT0004798	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0
MIMAT0004799	1	1	0	1	1	0	0	1	0	1	1	0	0	0	0	539.470588235294	300.551392786462
MIMAT0004800	1	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0
MIMAT0004800_1	1	0	0	1	1	0	0	0	1	0	1	0	1	1	1	0	0
MIMAT0004801	1	1	0	1	1	0	0	0	1	1	1	0	0	0	0	165.588235294118	90.9938588748778
MIMAT0004802	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0
MIMAT0004803	1	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0.117647058823529	0.332105582077536
MIMAT0004804	1	0	0	1	1	0	0	0	1	1	1	0	0	0	0	5.11764705882353	8.25289610486204
MIMAT0004805	1	0	0	1	1	0	0	1	0	1	1	0	1	0	0	2.88235294117647	2.17607309565811
MIMAT0004806	1	0	0	1	1	1	0	0	1	1	1	0	0	0	1	0	0
MIMAT0004807	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1.23529411764706	1.2514697241996
MIMAT0004808	1	1	0	1	1	0	0	0	1	1	1	0	1	1	1	15.8823529411765	8.60873359546264
MIMAT0004809	1	1	0	1	1	0	0	1	0	1	1	0	1	1	0	78.3529411764706	31.9412374065067
MIMAT0004810	1	1	0	1	1	0	0	1	0	1	1	0	0	0	0	2340.94117647059	1220.33911632117
MIMAT0004811	1	1	0	1	1	0	0	1	0	1	1	0	0	0	0	46.4117647058824	25.661398109635
MIMAT0004812	1	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0
MIMAT0004812_1	1	0	0	1	1	1	0	0	1	1	1	0	0	0	0	0	0
MIMAT0004813	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0.470588235294118	1.06757008311068
MIMAT0004814	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0	1.35294117647059	1.69341284358644
MIMAT0004819	1	1	0	1	1	0	0	0	1	0	1	0	0	0	0	1071.94117647059	539.35568859847
MIMAT0004901	1	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0
MIMAT0004902	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0.176470588235294	0.528594139870924
MIMAT0004903	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0
MIMAT0004907	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0.294117647058824	0.587867532097255
MIMAT0004909	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	238.647058823529	214.488910312535
MIMAT0004910	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0.352941176470588	0.606339062590832
MIMAT0004911	1	1	0	1	1	0	0	1	0	1	1	0	0	0	0	1551.35294117647	1194.78685029886
MIMAT0004912	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0
MIMAT0004913	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0
MIMAT0004916	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0.176470588235294	0.528594139870924
MIMAT0004917	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0
MIMAT0004918	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0.0588235294117647	0.242535625036333
MIMAT0004919	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0.117647058823529	0.332105582077536
MIMAT0004920	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0
MIMAT0004921	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0.176470588235294	0.727606875108999
MIMAT0004922	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0
MIMAT0004923	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0
MIMAT0004924	1	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0
MIMAT0004925	1	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0
MIMAT0004926	1	1	0	1	1	0	0	1	0	1	1	0	0	0	0	13.0588235294118	10.9685378938768
MIMAT0004927	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	2.88235294117647	3.49789852878082
MIMAT0004928	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	56.1176470588235	29.0514249928923
MIMAT0004929	1	1	0	1	1	0	0	1	0	1	1	0	0	0	0	30.8823529411765	14.4692879616672
MIMAT0004945	1	1	0	1	0	0	0	0	1	1	1	0	0	0	0	5667.70588235294	3458.49520681875
MIMAT0004946	1	1	0	1	0	0	0	0	1	1	1	0	0	0	0	77.4705882352941	35.7335935204165
MIMAT0004947	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0
MIMAT0004948	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0.0588235294117647	0.242535625036333
MIMAT0004949	1	1	0	1	0	0	0	0	1	1	1	0	0	0	0	241.588235294118	124.0292600677
MIMAT0004950	1	1	0	1	0	0	0	0	1	1	1	0	0	0	0	20.8235294117647	11.7059562516142
MIMAT0004951	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0
MIMAT0004952	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
MIMAT0004953	1	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0
MIMAT0004954	1	1	0	1	1	0	0	0	1	0	1	0	0	0	0	6.47058823529412	6.09423546331719
MIMAT0004955	1	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0
MIMAT0004956	1	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0
MIMAT0004957	1	1	0	1	0	0	0	0	1	1	1	0	1	0	1	73.8235294117647	49.3915925210425
MIMAT0004958	1	1	0	1	1	0	0	0	1	1	1	0	0	0	1	14.8823529411765	10.5052507879463
MIMAT0004959	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	1.41176470588235	1.37198868114007
MIMAT0004960	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	2	1.96850196850295
MIMAT0004970	1	0	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0
MIMAT0004971	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0
MIMAT0004972	1	0	0	1	0	0	0	1	1	0	1	0	0	0	0	1.23529411764706	1.52189896858768
MIMAT0004974	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MIMAT0004975	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	4	3
MIMAT0004976	1	1	0	1	0	0	0	1	0	1	1	0	1	0	0	18.6470588235294	12.9273990832968
MIMAT0004977	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0.0588235294117647	0.242535625036333
MIMAT0004978	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0.647058823529412	0.861769724940212
MIMAT0004979	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0
MIMAT0004980	1	1	0	1	0	0	0	1	0	1	1	0	0	0	1	26.8235294117647	16.1757352774057
MIMAT0004981	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0
MIMAT0004982	1	1	0	1	0	1	0	1	0	1	1	0	0	0	0	20.6470588235294	10.0495097919662
MIMAT0004983	1	1	0	1	0	1	0	0	1	1	1	0	0	0	0	7.35294117647059	5.80884214442289
MIMAT0004984	1	0	0	1	0	1	0	0	1	1	1	0	0	0	1	0	0
MIMAT0004984_1	1	0	0	1	0	1	0	0	1	1	1	0	0	0	1	0	0
MIMAT0004984_2	1	0	0	1	0	1	0	0	1	1	1	0	0	0	1	0	0
MIMAT0004984_3	1	0	0	1	0	1	0	0	1	1	1	0	0	0	1	0	0
MIMAT0004984_4	1	0	0	1	0	1	0	0	1	1	1	0	0	0	1	0	0
MIMAT0004985	1	1	0	1	0	0	0	0	1	1	1	0	0	0	1	757	306.351513787675
MIMAT0004986	1	1	0	1	0	0	0	1	0	1	1	0	0	0	0	11.8235294117647	7.33344474068673
MIMAT0004987	1	1	0	1	0	0	0	0	1	1	1	0	0	0	0	175.529411764706	191.848285647494
MIMAT0005449	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0
MIMAT0005450	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0
MIMAT0005451	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0
MIMAT0005452	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0
MIMAT0005454	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0
MIMAT0005455	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0
MIMAT0005456	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0
MIMAT0005457	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
MIMAT0005457_1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
MIMAT0005458	1	1	0	1	0	0	0	0	1	1	1	0	0	0	0	3.17647058823529	4.3765753466273
MIMAT0005459	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0.0588235294117647	0.242535625036333
MIMAT0005572	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0
MIMAT0005573	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	1.17647058823529	1.55061657565817
MIMAT0005576	1	1	0	1	0	0	0	0	1	1	1	0	0	0	0	9.82352941176471	6.45402291324612
MIMAT0005577	1	1	0	1	0	0	0	0	1	1	1	0	0	0	0	55.2352941176471	26.2333981113882
MIMAT0005580	1	1	0	1	0	0	1	1	0	1	1	0	0	0	1	11.2941176470588	6.27260617568919
MIMAT0005582	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0.0588235294117647	0.242535625036333
MIMAT0005583	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0.0588235294117647	0.242535625036333
MIMAT0005584	1	1	0	1	0	0	0	1	0	1	1	0	0	0	0	5	2.62202212042538
MIMAT0005586	1	0	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0
MIMAT0005588	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0
MIMAT0005588_1	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0
MIMAT0005589	1	1	0	1	0	0	0	1	0	1	1	0	0	0	0	3.82352941176471	2.67477321743468
MIMAT0005591	1	0	0	1	0	0	0	1	0	1	1	0	0	0	1	1.41176470588235	1.17573506419451
MIMAT0005592	1	1	0	1	0	0	0	0	1	1	1	0	0	0	0	12.4117647058824	9.62457027306552
MIMAT0005593	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1.41176470588235	1.50244898122248
MIMAT0005788	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1.05882352941176	1.8190171877725
MIMAT0005789	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	9.41176470588235	10.0998689566339
MIMAT0005791	1	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0
MIMAT0005792	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0.647058823529412	1.05718827974185
MIMAT0005792_1	1	1	0	1	1	0	0	1	0	1	1	0	0	0	0	4.23529411764706	3.36395250718381
MIMAT0005793	1	0	0	1	0	0	0	0	1	1	1	0	0	0	1	0.411764705882353	0.712287119900726
MIMAT0005793_1	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0.470588235294118	0.717430053979439
MIMAT0005794	1	1	0	1	0	0	0	1	0	1	1	0	0	0	0	19.4117647058824	14.7141888305532
MIMAT0005795	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0.176470588235294	0.528594139870924
MIMAT0005796	1	1	0	1	1	0	0	0	1	1	1	0	0	0	1	219.764705882353	107.557850371187
MIMAT0005797	1	1	0	1	0	0	0	1	0	1	1	0	0	0	0	2100.35294117647	1080.94894312685
MIMAT0005798	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0
MIMAT0005798_1	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0
MIMAT0005799	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
MIMAT0005799_1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
MIMAT0005800	1	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0.294117647058824	0.685994340570035
MIMAT0005823	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0.352941176470588	0.606339062590832
MIMAT0005824	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0.705882352941177	0.77174363314129
MIMAT0005825	1	1	0	1	0	0	0	1	0	1	1	0	0	0	0	782.705882352941	526.671596526939
MIMAT0005826	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	1.05882352941176	1.43486010795888
MIMAT0005827	1	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0
MIMAT0005828	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0.0588235294117647	0.242535625036333
MIMAT0005829	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0
MIMAT0005829_1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0
MIMAT0005829_2	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
MIMAT0005863	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0.0588235294117647	0.242535625036333
MIMAT0005865	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0
MIMAT0005866	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0
MIMAT0005867	1	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0
MIMAT0005868	1	0	0	1	0	1	0	0	1	1	1	0	1	1	1	1.41176470588235	1.27763568405726
MIMAT0005869	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0.117647058823529	0.332105582077536
MIMAT0005870	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0.411764705882353	0.712287119900726
MIMAT0005871	1	0	0	1	0	0	0	0	1	1	1	0	1	1	1	0	0
MIMAT0005872	1	0	0	1	0	0	0	0	1	1	1	0	1	1	1	0	0
MIMAT0005873	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
MIMAT0005874	1	1	0	1	0	0	0	0	1	1	1	0	0	0	0	406	202.795155267575
MIMAT0005875	1	1	0	1	0	0	0	1	0	1	1	0	0	0	0	44.5294117647059	23.6936638340792
MIMAT0005876	1	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0
MIMAT0005876_1	1	0	0	1	1	1	0	1	0	1	1	0	0	0	0	0.529411764705882	0.874474632195206
MIMAT0005877	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0.0588235294117647	0.242535625036333
MIMAT0005878	1	1	0	1	0	1	0	1	0	0	1	0	0	0	0	59	51.8567739065978
MIMAT0005879	1	0	0	1	0	0	0	1	0	1	1	0	0	0	1	0	0
MIMAT0005879_1	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0.294117647058824	0.587867532097255
MIMAT0005880	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0
MIMAT0005881	1	1	1	1	1	0	0	1	0	1	1	0	0	0	0	505.411764705882	203.323036945992
MIMAT0005882	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	206.058823529412	114.46477110242
MIMAT0005883	1	1	0	1	0	0	0	1	0	1	1	0	0	0	0	13.7647058823529	9.88388468521301
MIMAT0005884	1	1	1	1	0	0	0	0	1	1	1	0	0	0	1	34.5882352941176	20.7456586528646
MIMAT0005885	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0
MIMAT0005886	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.294117647058824	0.469668218313862
MIMAT0005887	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0
MIMAT0005889	1	1	0	1	0	0	0	1	0	1	1	0	0	0	0	47.1764705882353	21.1726099422038
MIMAT0005890	1	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0
MIMAT0005890_1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
MIMAT0005890_10	1	0	0	1	0	1	0	1	0	1	1	0	1	0	0	0	0
MIMAT0005890_2	1	0	0	1	0	1	0	1	0	1	1	0	0	0	1	0	0
MIMAT0005890_3	1	0	0	1	0	1	0	0	1	0	1	0	0	0	1	0	0
MIMAT0005890_4	1	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0
MIMAT0005890_5	1	0	1	1	0	1	0	1	0	1	1	0	0	0	0	0	0
MIMAT0005890_6	1	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0
MIMAT0005890_7	1	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0
MIMAT0005890_8	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
MIMAT0005890_9	1	0	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0
MIMAT0005891	1	0	0	1	0	1	0	0	1	0	1	0	0	0	1	0.0588235294117647	0.242535625036333
MIMAT0005892	1	1	0	1	0	1	0	1	0	1	1	0	0	0	0	69.2941176470588	37.5545681407108
MIMAT0005893	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0.176470588235294	0.528594139870924
MIMAT0005894	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3.88235294117647	3.31440705370464
MIMAT0005895	1	0	1	1	0	0	0	1	0	1	1	0	0	0	0	2.41176470588235	2.26546969548844
MIMAT0005895_1	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0
MIMAT0005895_2	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0
MIMAT0005895_3	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0
MIMAT0005895_4	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0
MIMAT0005896	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
MIMAT0005896_1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
MIMAT0005896_2	1	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0.235294117647059	0.752446988556825
MIMAT0005896_3	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
MIMAT0005897	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0
MIMAT0005898	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	32.4117647058824	20.4543969097399
MIMAT0005899	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0
MIMAT0005900	1	1	1	1	1	1	0	0	1	1	1	0	0	0	1	232.235294117647	98.3644558591699
MIMAT0005901	1	1	0	1	0	0	0	1	0	1	1	0	0	0	0	119.882352941176	89.0104504769954
MIMAT0005902	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0.117647058823529	0.485071250072666
MIMAT0005903	1	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0.705882352941177	1.96101714303933
MIMAT0005904	1	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0
MIMAT0005905	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0.235294117647059	0.437237316097603
MIMAT0005905_1	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0.588235294117647	0.870260272089029
MIMAT0005906	1	1	0	1	0	0	0	1	0	1	1	0	0	0	0	49.2941176470588	32.2524508872627
MIMAT0005907	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0
MIMAT0005908	1	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0.529411764705882	1.12459142907677
MIMAT0005909	1	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0
MIMAT0005911	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
MIMAT0005912	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0.0588235294117647	0.242535625036333
MIMAT0005913	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0
MIMAT0005914	1	0	1	1	0	0	0	1	0	1	1	0	0	0	1	0	0
MIMAT0005915	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0
MIMAT0005916	1	1	0	1	0	0	0	1	0	1	1	0	0	0	0	5.94117647058824	3.4725816807401
MIMAT0005917	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0
MIMAT0005918	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0
MIMAT0005919	1	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0
MIMAT0005919_1	1	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0.235294117647059	0.562295714538387
MIMAT0005920	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	1.05882352941176	1.29762225990916
MIMAT0005921	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0
MIMAT0005922	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0
MIMAT0005923	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
MIMAT0005924	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	29	22.1500564333367
MIMAT0005925	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0.882352941176471	1.45268514057488
MIMAT0005926	1	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0.235294117647059	0.562295714538387
MIMAT0005928	1	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0
MIMAT0005928_1	1	0	0	1	0	1	0	1	0	1	1	0	0	0	1	0	0
MIMAT0005928_2	1	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	0
MIMAT0005928_3	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0
MIMAT0005928_4	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0
MIMAT0005929	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	25.5882352941176	11.7529720896961
MIMAT0005930	1	1	0	1	0	0	0	1	0	1	1	0	0	0	0	14.8823529411765	8.14618279426917
MIMAT0005931	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
MIMAT0005932	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
MIMAT0005933	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	5.41176470588235	4.07827818339756
MIMAT0005934	1	0	0	1	0	0	0	1	0	1	1	0	0	0	1	0.0588235294117647	0.242535625036333
MIMAT0005935	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0
MIMAT0005935_1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0
MIMAT0005935_2	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0
MIMAT0005935_3	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0
MIMAT0005936	1	1	0	1	0	0	0	0	1	1	1	0	0	0	0	268.352941176471	132.595692415172
MIMAT0005937	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
MIMAT0005939	1	0	0	1	0	0	0	1	1	0	1	0	1	0	1	0.294117647058824	0.587867532097255
MIMAT0005940	1	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0.941176470588235	1.29762225990916
MIMAT0005941	1	0	0	1	1	0	0	1	0	1	1	0	0	0	1	1.35294117647059	1.96663343275343
MIMAT0005942	1	1	0	1	0	0	0	0	1	1	1	0	0	0	0	5.76470588235294	3.54488031823195
MIMAT0005943	1	1	0	1	0	0	0	0	1	1	1	0	1	0	1	202.647058823529	116.030136805309
MIMAT0005944	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0
MIMAT0005945	1	0	0	1	0	1	0	0	1	1	1	0	0	0	1	0	0
MIMAT0005945_1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
MIMAT0005948	1	1	1	1	1	0	0	1	0	1	1	0	0	0	0	145.588235294118	72.4457200457085
MIMAT0005949	1	1	1	1	1	0	0	1	0	1	1	0	0	0	0	512.882352941176	358.995801220735
MIMAT0005950	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	26.6470588235294	19.624414566015
MIMAT0005951	1	1	0	1	0	0	0	1	0	1	1	0	0	0	1	17696.6470588235	10137.1050905891
MIMAT0005952	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
MIMAT0005953	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0
MIMAT0005955	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0.117647058823529	0.332105582077536
MIMAT0005956	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
MIMAT0006764	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0.176470588235294	0.392952623996688
MIMAT0006764_1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0.470588235294118	0.717430053979439
MIMAT0006765	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
MIMAT0006767	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	7.64705882352941	5.78728321916454
MIMAT0006778	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
MIMAT0006778_1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
MIMAT0006789	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	45.1764705882353	19.0303550088984
MIMAT0006790	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0
MIMAT0007347	1	0	0	1	1	0	0	1	1	1	1	0	1	1	1	0	0
MIMAT0007348	1	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0
MIMAT0007349	1	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0
MIMAT0007399	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0
MIMAT0007400	1	1	0	1	0	0	0	1	0	0	1	0	1	1	0	21.8823529411765	12.6485293262753
MIMAT0007401	1	0	1	1	0	1	0	0	1	1	1	0	1	1	1	0.470588235294118	0.514495755427527
MIMAT0007402	1	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0
MIMAT0007402_1	1	0	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0
MIMAT0007881	1	1	0	1	0	0	0	1	0	1	1	0	1	1	0	46.6470588235294	49.58066807798
MIMAT0007882	1	0	0	1	0	0	1	1	0	1	1	0	0	0	0	4.64705882352941	3.79046792082766
MIMAT0007883	1	0	0	1	0	0	1	1	0	1	1	0	0	0	0	2	1.87082869338697
